,Date,Attack Type,Target,Acute Effect,Latent Effect,Fight Context,Continent,Weapon Type,Fight Ended,Mortality
282,1840.0,Thrust,Torso,Ineffective,Death,Foot,Oceania,Polearm,False,True
283,1392.0,Cut,Leg,Incapacitation,Incapacitation,Foot vs Horse,Europe,Sword_2h,True,False
284,1392.0,Thrust,Torso,Ineffective,Death,Foot vs Horse,Europe,Polearm,False,True
285,1850.0,Cut,Head,unspecified,unspecified,Foot,Asia,Sword_cutting,False,False
286,1850.0,Cut,Head,unspecified,unspecified,Foot,Asia,Sword_cutting,False,False
287,1840.0,Cut,Torso,Death,,Foot,Asia,Sword_cutting,True,True
288,1840.0,Thrust,Torso,Ineffective,Ineffective,Foot,Asia,Polearm,False,False
289,1846.0,Thrust,Torso,Ineffective,Death,Foot,Asia,Polearm,False,True
290,1846.0,Cut,unspecified,Incapacitation,Death,Foot,Asia,Sword_2h,True,True
291,1849.0,Cut,Hand,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
292,1849.0,Strike,Head,Incapacitation,Incapacitation,Foot,Asia,Unarmed,True,False
293,1849.0,Thrust,Torso,Ineffective,Ineffective,Foot,Asia,Polearm,False,False
294,1849.0,Cut,unspecified,Death,,Foot,Asia,Sword_cutting,True,True
295,1857.0,Cut,Hand,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
296,1857.0,Strike,Head,Death,,Foot,Asia,Club,True,True
297,1857.0,Thrust,unspecified,Incapacitation,Incapacitation,Foot,Asia,Polearm,True,False
298,1849.0,Thrust,Torso,Ineffective,Death,Foot,Asia,Sword_cutting,False,True
299,1849.0,Thrust,Torso,Ineffective,Death,Foot,Asia,Sword_cutting,False,True
300,1857.0,Cut,Hand,Ineffective,Death,Foot,Asia,Sword_cutting,False,True
301,1857.0,Thrust,Torso,Ineffective,Ineffective,Foot,Asia,Polearm,False,False
302,1859.0,Cut,Head,Death,,Foot,Asia,Sword_cutting,True,True
303,1859.0,Thrust,Torso,Ineffective,Death,Foot,Asia,Polearm,False,True
304,1864.0,Thrust,Torso,Ineffective,Ineffective,Foot,Oceania,Polearm,False,False
305,1863.0,Cut,Arm,Incapacitation,Incapacitation,Foot,Oceania,Other,True,False
306,1863.0,Thrust,Torso,Ineffective,Ineffective,Foot,Oceania,Polearm,False,False
307,1849.0,Thrust,Torso,Ineffective,Ineffective,Foot vs Horse,Asia,Polearm,False,False
308,1849.0,Cut,Hand,unspecified,unspecified,Foot vs Horse,Asia,Sword_cutting,False,False
309,1849.0,Thrust,Torso,Ineffective,Death,Foot vs Horse,Asia,Polearm,False,True
310,1849.0,Thrust,Torso,Ineffective,Ineffective,Foot vs Horse,Asia,Polearm,False,False
311,1857.0,Cut,Leg,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
312,1857.0,Cut,Head,Death,,Foot vs Horse,Asia,Sword_cutting,True,True
313,1857.0,Cut,Leg,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
314,1599.0,Thrust,Arm,Ineffective,Ineffective,Foot,Europe,Dagger,False,False
315,1599.0,Thrust,Arm,Ineffective,Ineffective,Foot,Europe,Sword_vers,False,False
316,1599.0,Strike,Head,Ineffective,Ineffective,Foot,Europe,Sword_vers,False,False
317,1599.0,Strike,Head,Ineffective,Ineffective,Foot,Europe,Sword_vers,False,False
318,1599.0,Thrust,Head,Ineffective,Ineffective,Foot,Europe,Sword_vers,False,False
319,1599.0,Thrust,Leg,Ineffective,Ineffective,Foot,Europe,Sword_vers,False,False
320,1599.0,Thrust,Torso,Ineffective,Ineffective,Foot,Europe,Sword_vers,False,False
321,1599.0,Thrust,Torso,Ineffective,Ineffective,Foot,Europe,Sword_vers,False,False
322,1599.0,Thrust,unspecified,Ineffective,Ineffective,Foot,Europe,Sword_vers,False,False
323,1756.0,Cut,Head,Incapacitation,Incapacitation,Foot,Asia,Sword_cutting,True,False
324,1756.0,Cut,Head,Incapacitation,Incapacitation,Foot,Asia,Sword_cutting,True,False
325,1756.0,Cut,Arm,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
326,1756.0,Cut,Hand,Incapacitation,Incapacitation,Foot,Asia,Sword_cutting,True,False
327,1756.0,Cut,Head,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
328,1756.0,Cut,Leg,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
329,1756.0,Cut,Leg,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
330,1745.0,Thrust,Head,Death,,Foot,Europe,Sword_vers,True,True
331,1799.0,Thrust,unspecified,Death,,Foot,South America,Sword_cutting,True,True
332,1799.0,Cut,Arm,unspecified,unspecified,Foot,South America,Sword_cutting,False,False
333,1799.0,Strike,Head,Incapacitation,Ineffective,Foot,South America,Club,True,False
334,1799.0,Thrust,Leg,Ineffective,Ineffective,Foot,South America,Polearm,False,False
335,1799.0,Cut,Leg,Ineffective,Ineffective,Foot,South America,Sword_cutting,False,False
336,1801.0,Cut,Arm,Incapacitation,Ineffective,Foot,Europe,Sword_cutting,True,False
337,1801.0,unspecified,Arm,Ineffective,Ineffective,Foot,Europe,Other,False,False
338,1801.0,unspecified,Head,Ineffective,Ineffective,Foot,Europe,Other,False,False
339,1801.0,unspecified,Torso,Ineffective,Ineffective,Foot,Europe,Other,False,False
340,1801.0,Thrust,Torso,Death,,Foot,Europe,Other,True,True
341,1813.0,Cut,unspecified,Incapacitation,Ineffective,Horse,Europe,Sword_cutting,True,False
342,1813.0,Cut,unspecified,Incapacitation,Ineffective,Horse,Europe,Sword_cutting,True,False
343,1813.0,Cut,unspecified,Incapacitation,Ineffective,Horse,Europe,Sword_cutting,True,False
344,1813.0,Cut,unspecified,Incapacitation,Ineffective,Horse,Europe,Sword_cutting,True,False
345,1813.0,Cut,unspecified,Incapacitation,Ineffective,Horse,Europe,Sword_cutting,True,False
346,1813.0,Strike,unspecified,Incapacitation,Ineffective,Horse,Europe,Polearm,True,False
347,1813.0,Cut,Arm,Ineffective,Ineffective,Horse,Europe,Sword_cutting,False,False
348,1813.0,Cut,Arm,Ineffective,Ineffective,Horse,Europe,Sword_cutting,False,False
349,1813.0,Cut,Arm,Ineffective,Ineffective,Horse,Europe,Sword_cutting,False,False
350,1813.0,Thrust,Head,Incapacitation,Incapacitation,Horse,Europe,Polearm,True,False
351,1813.0,Cut,unspecified,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
352,1813.0,Cut,unspecified,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
353,1813.0,Cut,unspecified,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
354,1813.0,Thrust,unspecified,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
355,1813.0,Cut,Arm,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
356,1813.0,Cut,Head,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
357,1813.0,Cut,Head,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
358,1813.0,Strike,Head,Incapacitation,Incapacitation,Foot,Naval Combat,Club,True,False
359,1813.0,Cut,Head,Death,,Foot,Naval Combat,Sword_cutting,True,True
360,1814.0,Cut,Head,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
361,1814.0,Strike,Head,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
362,1814.0,Strike,Head,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
363,1814.0,Thrust,Torso,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
364,1814.0,Strike,unspecified,Incapacitation,Incapacitation,Horse,Europe,Unarmed,True,False
365,1814.0,Strike,unspecified,Incapacitation,Incapacitation,Horse,Europe,Unarmed,True,False
366,1815.0,Strike,Head,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
367,1854.0,Strike,Head,unspecified,unspecified,Horse,Europe,Sword_cutting,False,False
368,1854.0,Strike,Head,unspecified,unspecified,Horse,Europe,Sword_cutting,False,False
369,1854.0,Strike,Head,unspecified,unspecified,Horse,Europe,Sword_cutting,False,False
370,1814.0,Strike,Head,Incapacitation,Incapacitation,Foot,North America,Club,True,False
371,1814.0,Strike,Head,Incapacitation,Incapacitation,Foot,North America,Polearm,True,False
372,1814.0,Cut,Arm,Ineffective,Ineffective,Foot,North America,Other,False,False
373,1814.0,Thrust,Head,Ineffective,Ineffective,Foot,North America,Other,False,False
374,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
375,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
376,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
377,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
378,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
379,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
380,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
381,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
382,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
383,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
384,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
385,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
386,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
387,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
388,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
389,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
390,1814.0,Thrust,unspecified,Ineffective,Incapacitation,Foot vs Horse,Europe,Polearm,False,False
391,1815.0,Cut,Head,Death,,Foot vs Horse,Europe,Sword_cutting,True,True
392,1815.0,Cut,Head,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
393,1815.0,Cut,Head,Ineffective,Ineffective,Horse,Europe,Sword_cutting,False,False
394,1815.0,Cut,Head,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
395,1815.0,Cut,Head,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
396,1833.0,Strike,Head,Incapacitation,Incapacitation,Foot,Naval Combat,Unarmed,True,False
397,1833.0,Cut,Head,Ineffective,Ineffective,Foot,Naval Combat,Sword_cutting,False,False
398,1833.0,Cut,Head,Ineffective,Ineffective,Foot,Naval Combat,Sword_cutting,False,False
399,1833.0,Strike,Head,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
400,1833.0,Strike,Head,Ineffective,Ineffective,Foot,Naval Combat,Club,False,False
401,1833.0,Thrust,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
402,1833.0,Thrust,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
403,1833.0,unspecified,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
404,1833.0,unspecified,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
405,1833.0,unspecified,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
406,1833.0,unspecified,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
407,1833.0,unspecified,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
408,1833.0,unspecified,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
409,1833.0,unspecified,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
410,1833.0,unspecified,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
411,1833.0,unspecified,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
412,1833.0,unspecified,unspecified,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
413,1833.0,Strike,Torso,Ineffective,Ineffective,Foot,Naval Combat,Club,False,False
414,1833.0,Cut,Arm,Ineffective,Ineffective,Foot,Naval Combat,Sword_cutting,False,False
415,1833.0,Cut,Head,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
416,1833.0,Cut,Head,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
417,1837.0,Cut,Arm,Incapacitation,Incapacitation,Foot,North America,Sword_cutting,True,False
418,1837.0,Cut,Head,Incapacitation,Incapacitation,Foot,North America,Sword_cutting,True,False
419,1837.0,Strike,unspecified,Incapacitation,Incapacitation,Foot,North America,Sword_cutting,True,False
420,1837.0,Strike,unspecified,Incapacitation,Incapacitation,Foot,North America,Sword_cutting,True,False
421,1837.0,Strike,unspecified,Incapacitation,Incapacitation,Foot,North America,Sword_cutting,True,False
422,1837.0,Cut,Head,Incapacitation,Incapacitation,Foot,North America,Sword_cutting,True,False
423,1837.0,Cut,Leg,Ineffective,Ineffective,Foot,North America,Sword_cutting,False,False
424,1837.0,unspecified,unspecified,Incapacitation,Incapacitation,Foot,North America,Sword_cutting,True,False
425,1840.0,unspecified,unspecified,Death,,Foot,Asia,Sword_cutting,True,True
426,1840.0,unspecified,unspecified,Death,,Foot,Asia,Sword_cutting,True,True
427,1840.0,unspecified,unspecified,Incapacitation,Incapacitation,Foot,Asia,Sword_cutting,True,False
428,1840.0,Cut,Head,Ineffective,Death,Foot vs Horse,Asia,Sword_cutting,False,True
429,1840.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
430,1840.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
431,1840.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
432,1840.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
433,1840.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
434,1840.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
435,1840.0,Cut,Arm,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
436,1840.0,Cut,Arm,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
437,1840.0,Cut,Arm,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
438,1840.0,Cut,Arm,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
439,1840.0,Cut,Head,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
440,1840.0,Cut,Head,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
441,1840.0,Cut,Head,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
442,1840.0,Cut,Torso,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
443,1840.0,Cut,Torso,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
444,1840.0,Cut,Torso,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
445,1840.0,Thrust,Torso,Incapacitation,Death,Foot,Asia,Sword_cutting,True,True
446,1830.0,Cut,Head,Ineffective,Ineffective,Foot,unknown,Sword_cutting,False,False
447,1830.0,Cut,Head,Ineffective,Ineffective,Foot,unknown,Sword_cutting,False,False
448,1830.0,Cut,Head,Ineffective,Ineffective,Foot,unknown,Sword_cutting,False,False
449,1826.0,Cut,Arm,Incapacitation,Incapacitation,Foot,Asia,Sword_cutting,True,False
450,1849.0,Cut,Head,Death,,Foot vs Horse,Asia,Sword_cutting,True,True
451,1849.0,unspecified,Head,Ineffective,Ineffective,Foot vs Horse,Asia,Sword_cutting,False,False
452,1849.0,unspecified,Head,Ineffective,Ineffective,Foot vs Horse,Asia,Sword_cutting,False,False
453,1853.0,Cut,Head,Death,,Foot,Asia,Sword_cutting,True,True
454,1853.0,Cut,Head,Ineffective,Ineffective,Foot,Naval Combat,Other,False,False
455,1853.0,Cut,Head,Death,,Foot,Naval Combat,Polearm,True,True
456,1853.0,Thrust,Torso,Death,,Foot,Naval Combat,Polearm,True,True
457,1850.0,Cut,Head,Death,,Foot,Naval Combat,Sword_cutting,True,True
458,1850.0,Cut,Torso,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
459,1854.0,Cut,Torso,Ineffective,Ineffective,Horse,Europe,Sword_cutting,False,False
460,1854.0,Thrust,Torso,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
461,1854.0,Cut,Head,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
462,1854.0,Cut,Head,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
463,1850.0,Cut,Head,Ineffective,Ineffective,Horse,Europe,Sword_cutting,False,False
464,1850.0,Strike,Head,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
465,1850.0,Cut,Head,Death,,Horse,Europe,Sword_cutting,True,True
466,1850.0,Cut,Head,Ineffective,Incapacitation,Horse,Europe,Sword_cutting,False,False
467,1840.0,Thrust,Torso,Death,,Foot,Asia,Dagger,True,True
468,1840.0,Cut,Head,Death,,Foot,Asia,Sword_cutting,True,True
469,1854.0,Cut,Arm,Incapacitation,Incapacitation,Foot,Europe,Sword_cutting,True,False
470,1854.0,Cut,unspecified,Incapacitation,Incapacitation,Foot,Europe,Sword_cutting,True,False
471,1854.0,Cut,unspecified,Incapacitation,Incapacitation,Foot,Europe,Sword_cutting,True,False
472,1854.0,Thrust,Torso,Ineffective,Ineffective,Foot,Europe,Polearm,False,False
473,1854.0,Thrust,unspecified,unspecified,Death,Foot,Europe,Dagger,False,True
474,1854.0,Thrust,Torso,Incapacitation,Incapacitation,Foot,Europe,Polearm,True,False
475,1854.0,Thrust,Torso,Ineffective,Ineffective,unspecified,Europe,Polearm,False,False
476,1854.0,Cut,Head,Death,,Horse,Europe,Sword_cutting,True,True
477,1860.0,Cut,Hand,Ineffective,Incapacitation,Foot,Naval Combat,Sword_cutting,False,False
478,1860.0,Cut,Head,Ineffective,Incapacitation,Foot,Naval Combat,Sword_cutting,False,False
479,1860.0,Cut,Head,Ineffective,Ineffective,Foot,Naval Combat,Sword_cutting,False,False
480,1857.0,Strike,Head,Incapacitation,Incapacitation,Foot,Asia,Unarmed,True,False
481,1857.0,Strike,Head,Ineffective,Ineffective,Foot,Asia,Sword_cutting,False,False
482,1857.0,Thrust,unspecified,Death,,Foot,Asia,Unarmed,True,True
483,1814.0,Thrust,unspecified,Death,,Foot,Naval Combat,Sword_cutting,True,True
484,1857.0,Cut,Arm,Incapacitation,Incapacitation,Foot,Asia,Sword_cutting,True,False
485,1857.0,Cut,Arm,Incapacitation,Incapacitation,Foot,Asia,Sword_cutting,True,False
486,1857.0,Cut,Arm,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
487,1857.0,Cut,Arm,Ineffective,Ineffective,Horse,Asia,Sword_cutting,False,False
488,1857.0,Cut,Head,Ineffective,Ineffective,Horse,Asia,Sword_cutting,False,False
489,1857.0,Cut,Leg,Ineffective,Ineffective,Horse,Asia,Sword_cutting,False,False
490,1858.0,Cut,Arm,Ineffective,Ineffective,Foot vs Horse,Asia,Sword_cutting,False,False
491,1858.0,Cut,Head,Ineffective,Ineffective,Foot vs Horse,Asia,Sword_cutting,False,False
492,1858.0,Cut,Leg,Ineffective,Ineffective,Foot vs Horse,Asia,Sword_cutting,False,False
493,1859.0,Cut,Head,Ineffective,Incapacitation,Foot,Asia,Sword_cutting,False,False
494,1859.0,Thrust,Torso,Death,,Foot,Asia,Sword_cutting,True,True
495,1859.0,Cut,unspecified,Ineffective,Ineffective,Horse,Asia,Sword_cutting,False,False
496,1860.0,Thrust,Head,Death,,Horse,Asia,Sword_cutting,True,True
497,1860.0,Cut,Head,Ineffective,Ineffective,Horse,Asia,Sword_cutting,False,False
498,1843.0,Cut,Torso,Ineffective,Death,Foot,Asia,Sword_cutting,False,True
499,1860.0,Cut,Arm,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
500,1860.0,Strike,Head,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
501,1860.0,Thrust,Leg,Incapacitation,Ineffective,Foot,Naval Combat,Polearm,True,False
502,1860.0,Thrust,Torso,Incapacitation,Incapacitation,Foot,Naval Combat,Sword_cutting,True,False
503,1860.0,Thrust,Torso,Incapacitation,Incapacitation,Foot,Africa,Sword_cutting,True,False
504,1860.0,Strike,unspecified,Incapacitation,Incapacitation,Foot,Africa,Unarmed,True,False
505,1866.0,Cut,Arm,Ineffective,Ineffective,Foot,Oceania,Sword_cutting,False,False
506,1866.0,Cut,unspecified,Incapacitation,Incapacitation,Foot,Oceania,Sword_cutting,True,False
507,1866.0,Cut,Arm,Incapacitation,Incapacitation,Foot,Oceania,Sword_cutting,True,False
508,1866.0,Cut,unspecified,Death,,Foot,Oceania,Sword_cutting,True,True
509,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
510,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
511,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
512,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
513,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
514,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
515,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
516,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
517,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
518,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
519,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
520,1880.0,Cut,unspecified,Incapacitation,Incapacitation,Foot vs Horse,Asia,Sword_cutting,True,False
521,1884.0,Thrust,Various,Incapacitation,Incapacitation,Foot,Africa,Other,True,False
522,1884.0,Thrust,Arm,Incapacitation,Incapacitation,Foot,Africa,Polearm,True,False
523,1898.0,Cut,Head,Death,,unspecified,Asia,Sword_cutting,True,True
524,1898.0,Cut,Head,Death,,unspecified,Asia,Sword_cutting,True,True
525,1884.0,Cut,Head,Death,,Foot vs Horse,Africa,Sword_cutting,True,True
526,1884.0,Thrust,Head,Incapacitation,Incapacitation,Foot vs Horse,Africa,Sword_cutting,True,False
527,1884.0,Strike,Head,Incapacitation,Incapacitation,Foot,Africa,Sword_cutting,True,False
528,1884.0,Strike,Head,Incapacitation,Incapacitation,Foot,Africa,Unarmed,True,False
529,1898.0,Thrust,Torso,Ineffective,Ineffective,Horse,Africa,Polearm,False,False
530,,Thrust,Head,Death,,Horse,Africa,Polearm,True,True
531,,Cut,unspecified,Incapacitation,Incapacitation,Horse,Africa,Sword_cutting,True,False
532,,Cut,Head,Incapacitation,Incapacitation,Foot vs Horse,Africa,Sword_cutting,True,False
533,,Cut,Horse,Ineffective,Ineffective,Foot vs Horse,Africa,Sword_cutting,False,False
534,1899.0,Thrust,Torso,Incapacitation,Incapacitation,Horse,Africa,Polearm,True,False
535,1899.0,Thrust,Torso,Incapacitation,Incapacitation,Foot vs Horse,Africa,Sword_cutting,True,False
536,1899.0,Cut,Arm,Incapacitation,Incapacitation,Foot vs Horse,Africa,Sword_cutting,True,False
537,1911.0,Thrust,Arm,Ineffective,Ineffective,Foot,Oceania,Sword_cutting,False,False
538,1911.0,Cut,Torso,Ineffective,Ineffective,Foot,Oceania,Sword_cutting,False,False
539,1914.0,Thrust,Torso,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
540,1914.0,Thrust,Torso,Ineffective,Ineffective,Horse,Europe,Sword_cutting,False,False
541,1914.0,Thrust,unspecified,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
542,1914.0,Thrust,Torso,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
543,1914.0,Thrust,Torso,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
544,1914.0,Thrust,Head,Ineffective,Ineffective,Horse,Europe,Polearm,False,False
545,1914.0,Thrust,Torso,Incapacitation,Incapacitation,Horse,Europe,Sword_cutting,True,False
